,AMT005c,AMT018a,AMT019a,AMT020a,AMT021b,AMT023d,AMT024b,BOL005c,BOL006b,BRT026c,BRT034f,BRT036b,BRT038b,BRT039c,TAR010c,TAR017b,bbl086b,bbl099g,bbl104h
0,-0.23484391114974912,1.6761365263104109,-0.2882325417225684,2.432288381173416,-0.5443908628965164,0.6728059308441736,-1.4697958780374316,0.9420027815907872,-1.3693496046367466,0.43175336279283005,-0.20721364446913348,-0.3009246014205167,-3.615043269358132,-0.5333775632478219,1.228234432325685,-0.9809248035878166,2.9296728120044095,0.831168428880142,-1.586391388740239
1,-1.0532118064464484,-2.9003205151318907,-0.18626729202108105,-1.8943392241650168,0.10992781168544052,-0.3990302488392512,-1.0972671754937382,-1.538120261350044,1.2745186882793043,0.5571664360505695,-0.3365971417372986,-0.2739323759785379,-3.1643876059646865,0.2560319009736549,4.009345996733442,-0.291169128930302,0.5219353367690944,-0.29108955954109383,2.9563054300332396
2,0.3979607117456112,-1.2501254562292008,0.008126141424460442,0.6647385145037594,-0.0900793616347948,-1.2970397529056221,0.22876430505623002,-1.05767381657222,-0.48927019234938385,-0.1402144386680364,0.7323167457979265,0.3287441074215316,3.176825475087642,-0.010399442701412465,-0.516211045960655,0.0517643772833658,-1.826693079504075,-0.7230906903921532,1.8563171597488592
3,0.13615439938256824,2.160408946488916,-0.583651954169687,-1.5292057808119388,-0.02881266778837377,0.39364809375470244,0.9627001674443152,-0.3005729433083939,-0.6848126089784721,0.14867773045473687,-0.3862212238203746,-0.38751754531089855,2.8138402351448715,1.851771971579406,-0.9372955029799233,-0.3689716612762046,-0.2662544050558511,-1.3421916540990582,-2.2431585637668983
4,-0.4563295632624351,0.4393988496135206,-0.3017936436570352,3.2403451635460705,-0.033550324652166896,1.0138738013717683,-1.1034791512314976,-1.920135440022114,-0.4132043937822907,-0.2395198401589429,-0.33678905245012203,0.40782555053178804,-2.2784663600208024,0.0765025713190215,0.7042185449978371,-0.0273591195611651,-0.19978263562667298,-0.3638853045867849,-2.1118106483105894
5,0.26118300131750516,4.169026978985906,0.3600795794578828,0.7164539366921892,0.5813282570181668,0.9885506562215056,0.33080903609784595,-0.9708006745766555,0.5923840301844265,-0.16751154039526917,-1.4250169101113892,-0.1589452010282728,3.8642666557922842,0.1684049538703638,-3.9077065689818644,0.8492970848432728,3.6551319980587955,1.4731717810503513,-2.916826364942181
6,0.9758507545789046,2.414215748375331,-0.015584910243816363,-0.3531590645433047,0.39311961812852525,0.8724854906723118,1.79699426819584,-1.1893433213678772,-0.6087341975042584,-0.8209471499764964,0.2968079711659266,0.36337482322823345,-2.653070394928955,-2.397229651563057,2.6377393585873223,-0.18707890468355615,-2.0775626010412465,2.2458780760584496,-0.37123027527809604
7,0.49188437496514315,-0.8818488888407678,-0.2098267288503597,1.1666448601904555,0.08500129302667059,-0.7326586057299451,-0.8607496929820808,-1.4798445135264773,0.9144156963192174,0.5043276006019566,-0.17802406155281147,0.1361048812608323,-2.3673653978144547,0.5205328928474318,-0.06271162626226179,0.021161120770194053,1.395654165659244,0.21669361896451722,-2.190133411802803
8,0.7411558747389799,-1.3258200722673381,0.37399219439163867,-0.6395933155933502,0.3093128948710495,-0.6192441850871608,1.633114919415592,1.7439130150734128,-0.6171175592712022,-0.5126851894350253,0.041386276036843306,-0.0361196291252579,-4.419422838518637,-0.4745120974030761,2.0432314856927727,1.2119844678098106,-1.3785582387648034,0.35197901703668855,2.4186074177340275
9,0.823013741938647,-2.850553287322427,0.43051829053963786,-0.3713899065225599,-0.3020539689885835,-1.056476658346572,0.9094958980335095,1.269729461218172,0.30722613601778015,0.5558805262146089,-1.8072217030211144,-0.24319272833047068,5.005204882452596,-2.397996726717207,-4.376238760957171,-0.27124962831034605,-1.6726336302076783,-1.4496713041431972,-2.0964239570287466
