,AMT005c,AMT018a,AMT019a,AMT020a,AMT021b,AMT023d,AMT024b,BOL005c,BOL006b,BRT026c,BRT034f,BRT036b,BRT038b,BRT039c,TAR010c,TAR017b,bbl086b,bbl099g,bbl104h
0,-0.06726202281146865,0.7270858018680668,-0.4679840606851431,0.8311329245005501,-0.6610516457327584,0.10680774027684148,-0.19901681778641445,-0.029851419640838373,-0.4112685341000395,0.02813231714595954,-0.34255984892365055,-0.014438327173979637,-0.36177389030699203,-0.3916774955755722,-0.46922511793657495,-0.1488338332720569,0.27737106476132745,0.5980769044413563,-0.8530105876424741
1,-0.3707822860566026,-0.413989631358584,-0.0724287734764344,-0.747986821802157,0.3722915225823722,-0.24068144434288818,-0.4445653564140719,-0.17667926552519608,0.3522484400228443,0.3731673013991985,0.15881803186017107,-0.05464362900503961,-0.3972019124723616,-0.09034790644980228,1.6049083207363157,0.14380210000238103,0.42850709555435884,0.5885959595885382,1.0728228239509008
2,0.42556800756698365,-0.6276010035395547,0.3511617045441948,0.4969707777637291,0.024396952848269482,-0.29058352096831497,0.44251861634001743,0.03208767004535096,-0.1789344564794888,-0.18504649273073825,0.1426444059889196,0.04032408437090984,0.943148912538208,0.06643197618952801,0.7278960507972569,-0.14443556252495338,-0.39468492671262023,-0.982998333151011,0.773617788054465
3,0.07712396219997064,0.6402279997973341,-0.009815196949138905,-0.16131827090391493,-0.11864160103243027,-0.11996204542349176,-0.07307639541812216,0.3009879800958495,-0.3145060555568664,0.4479456877048098,-0.15401289834359622,0.10324905605048285,-0.33871486743623036,0.831478884255747,-0.8745505025911107,-0.06611065056569654,-0.02758783673860954,-1.221825751093455,-0.78935444787091
4,-0.19068167263066282,-0.0249536775991821,-0.12234624465624133,1.9271565742280883,-0.09431872472895453,0.015668458470407653,-0.21908999507273785,-0.18968164881286098,-0.5021013777701668,0.4109598799024008,-0.13263255571474186,0.22216470470881333,-0.36157720916989833,0.07927053267584672,-0.2978770939678017,0.29206926671109334,-0.1838815896110768,0.5909012518382273,-0.7825063702559438
5,-0.08535596926538425,0.8723106335754336,0.6149214437880326,0.25547245753571257,0.25567429590492097,0.5032311515557684,-0.05167812391896831,-0.08382720488797801,0.1099899333088219,0.35337401783030886,-0.5732694688362336,-0.25788792022918083,0.5578462572472218,-0.016837240887900506,-0.033875974080802784,0.011142506746562475,0.22627196636875846,0.759681301560053,-0.9926643231881336
6,0.7716377101738843,1.2218568639797232,-0.14386646010211024,0.036158081456399316,0.2518818838311545,0.5304727748252027,0.2511158550337602,-0.0475008562046324,0.2110539078877789,-0.17736199400263253,0.5143902445389354,0.21347228242938754,-0.031489751360827434,-1.237036441674626,1.0621057536904792,0.28118683003313816,-0.5826658987598057,2.0367421239261496,-0.3660420577392398
7,0.3316273986599443,-0.9910544909625925,-0.2942313117864459,0.488923044387918,0.41465993076075813,0.22045512584925397,-0.05584834824481355,-0.39297750176113766,0.6515358676917646,-0.14770687276135464,0.1544193436942436,-0.2094796293040484,0.26157919341258307,-0.20431396762670095,0.47210473645316986,-0.08648086295072499,0.24882718294080775,0.20337260256914114,-0.08911442548136961
8,-0.03558661301924193,-0.1670933017044156,0.24216970792128567,-0.42040076931812376,0.5577809569361967,-0.43572752834873896,0.6778289922249594,0.0564618769629468,-0.3367451762050244,-0.12135152399156945,0.24001589293470005,-0.1530342977976782,-1.631063655958704,0.03145148181053603,1.1811419981289455,0.3678392092562368,-0.49967754467107417,0.006083645790271319,0.23861716682764067
9,-0.07354699627443573,-0.01522162144249517,0.176873555105872,-0.35682388511837004,-0.5347960025329748,-0.3755224711115801,0.4230045082149365,0.3483373956469924,0.7711778123301096,0.032789292253010416,-0.8034286877668713,-0.1393995174478544,1.690643989113084,-0.8443600363564756,-1.609082786333094,-0.2803093581952196,-0.5171833248980882,-1.3182033522063943,-0.3928823899459952
10,0.3331334793514982,-0.22627580896585364,0.5274618344476927,0.2781960629667113,-0.0969392258774131,-0.3520002573460772,0.2060060075352217,0.01039453328877693,0.1948370860019608,0.7786967054684655,-0.17776771058854246,-0.006718532107586883,-0.9867133166708264,0.7767456506374382,0.266579413668266,-0.13111470667380987,0.06922910975490248,1.2614304515116794,0.5222198343396984
11,0.004637250366744894,-1.403546146135629,0.43148301425911906,0.08332136209733054,0.008731242883266876,-0.15943497566448617,-0.1298717119801882,0.1347993385395263,0.43650952717268865,0.16965865185947937,-0.44917981776448057,0.06156913431643085,-1.7786686319665082,0.13568516747060855,0.14762622309633455,-0.08571166925002283,-0.09758847370122714,-0.8092727265639974,-0.13258260201381944
