,AMT005c,AMT018a,AMT019a,AMT020a,AMT021b,AMT023d,AMT024b,BOL005c,BOL006b,BRT026c,BRT034f,BRT036b,BRT038b,BRT039c,TAR010c,TAR017b,bbl086b,bbl099g,bbl104h
0,-0.1396255609280539,0.40425137714986903,-0.2927158360397013,1.941937563902175,0.06660422359406759,-0.2720382318284589,-1.19583429690962,-0.008409819478812253,0.2876486200989046,-0.16010775476203865,0.19306830810176923,-0.41629945038573,-0.48442878807360046,-0.3295589101649261,-0.5540697329725601,-0.7362254726335289,0.7724514697644524,0.5072535001257492,-0.6117062113897669
1,-0.5486920195791463,-1.4671455788888759,0.4059193598774091,0.01982177891643566,0.29629498815191857,-0.4840513997248559,-0.761770531853526,-0.49172266815463495,0.2557698084281821,-0.00567874307736016,-0.8251199869538306,-0.25246173667847627,-0.8709364322344797,0.5474382346102482,3.041720409023248,-0.05101133655463563,0.5402963284823503,-1.8294808916196352,1.673398553078461
2,0.3606224404548497,0.9799086140471287,0.11152023487093032,1.2169679846276136,0.13470147054458437,-1.1509797630549672,-0.09235499095084254,0.0021721241191592355,0.8369282399922202,-0.32081895554103657,0.7536859173726889,0.2425759309566149,0.1453737557154522,-0.173294351037514,0.6599353399145356,0.8376818883126447,-0.6098140851694973,-0.5447373307720405,0.3786361630462425
3,-0.19856538561001624,0.2919603697937667,-0.593859291944363,-1.579972575976801,0.2621087207454762,0.6488338177610657,0.748070567842853,0.5348186100641747,-0.14842837700846445,0.33317584553704194,-0.7712591542005045,-0.5709333562183216,0.11468756852185713,0.5127832313042218,-1.1846473236734338,-0.5126362214483837,-0.5785615375413666,-1.0936511303006125,-0.6360490813093529
4,-0.6398142295142515,0.8254623948597999,-0.40118056097850774,2.002887186402673,0.4445379584797977,0.3102619184884441,-0.7316569815297758,-0.7668788475123103,-0.40237224367051816,0.977303748233588,0.12281182954080805,0.5919784704165041,0.6566018598272043,-0.5522664620746789,0.012133968542979545,0.24747526634139572,-0.09269403769111673,-1.3588257537333597,-0.8562405066752161
5,0.39757994697945254,1.5975630624344088,0.5156189256135706,1.3286109448200412,0.4124537972187232,1.238004560926985,0.4785152908056327,-0.5875625543927461,-0.5914060865002106,0.21995999339287398,-1.0773905153104497,-0.033650565132250065,1.7004755442216206,0.6578208586732153,-0.8197242624898493,0.6829376075611329,1.0050702283060504,2.7735419310543996,-2.1785014870072903
6,0.4855980390241639,0.7000136659889762,-0.0554186630531448,-0.4758331850654134,0.6593485102093664,-0.38498831303627146,1.9771034667129364,0.45502911653329026,0.0399402016944439,-0.6348078184751387,0.37499517441107066,0.19964120311038513,0.38328871828821587,-1.2091508632255055,2.480428869007966,-0.10887319770199966,-0.9920648833977435,3.485319645798598,-0.5605473581054756
7,0.174018963216664,-0.7328594508319206,0.08974272274116712,0.5229056682955893,0.29465011703138844,-0.11324940372353609,-1.2558796734188196,-0.5611859780640591,-0.2731486240521033,0.48660788765029483,-0.24151692799039015,0.3166066671413241,-0.20919720932786134,-0.3514999323576866,0.28140525445633546,0.025533397171163763,0.3318116503589579,-0.5135695312192468,-1.294737117071012
8,0.44353267319019807,-1.0650853348712666,0.4950532391697844,-2.449088328600334,0.3747333648961262,-0.36019649335051795,1.832896288050124,0.5815113331477599,0.40194535513210283,-0.84232419703888,0.08757353053433459,0.05738543258709683,-2.8387291048143686,-0.6326752378879226,0.6066771015190016,0.37686531424072545,-0.20610979404257712,0.6198910848669339,0.9581788152326016
9,0.4925229651206342,-1.977115703861024,0.05813843618247461,0.2710035842038838,-0.025359901049920808,-0.27451393423992076,1.389129825146866,0.9505844034567348,0.6511174420285251,1.205039623923521,-0.4458104517210133,-0.2663478604857792,1.788357095198096,-1.0949718432646245,-0.6077973535286132,-0.24665027112748295,-0.040486574322378566,-1.0890406123595842,-1.551344327723383
