,AMT005c,AMT018a,AMT019a,AMT020a,AMT021b,AMT023d,AMT024b,BOL005c,BOL006b,BRT026c,BRT034f,BRT036b,BRT038b,BRT039c,TAR010c,TAR017b,bbl086b,bbl099g,bbl104h
0,-0.14570962228910744,-0.00010886405547250178,0.09509253680160024,0.4475103633129365,0.03017182513730443,0.006117646284655276,-0.30574467235904956,-0.055153752757676866,-0.0382677281191981,-0.020208682818354973,-0.05324086814732354,-0.18536259378570552,0.05131500396596511,-0.2231076990973655,-0.9055665621803364,-0.07861510609909539,0.20135931169487487,0.04298840628780276,-0.27039356000665826
1,-0.3907048002536264,0.19727855790013127,0.30866419298736236,-0.17641528478406343,0.39627174819825006,-0.12061629292493681,-0.4525532072180285,-0.13464241582680847,-0.03401771348160576,-0.1510497307352603,0.12859002094437688,-0.019212345928703467,-0.9852231673353975,0.05334927777662868,1.3294397257525166,-0.05652096737376899,0.1746788332112188,-0.6168870953921592,1.0067809152793323
2,0.36338393133634117,0.36072052564414925,0.20944529019284897,0.5295177040010133,-0.06251828423932437,-0.2509799285508256,0.15195851960400386,0.0031996625426780057,0.3610285068437138,-0.10177168605635245,0.2615275336994234,-0.014543450768276234,-0.2700786670945625,0.239427724137399,0.5260609319333085,0.3237339750218653,-0.41074087348388355,-0.3738052288764786,0.5167353188226071
3,-0.14310937914168864,0.03366310297951092,0.2745968181163705,-0.5860915412460503,0.30482795169533183,-0.12028084691526164,-0.15098710070407106,0.08728526861280894,-0.4982230951591564,0.2452678582113963,-0.10642755538836557,-0.2510696103535994,-0.6967929832314965,0.337829358725636,-0.5949244383354078,-0.1252324218430627,-0.41391356922500044,-0.5556785584596007,-0.6537471974620317
4,-0.505490156755072,-0.2802045727071638,-0.042864606558095986,1.027368655833106,-0.18730569806923336,-0.13508067551665714,0.016052379981384757,-0.03462630436883929,-0.5550775869515876,0.33659741927431686,-0.004555777670164574,-0.006923858749610101,1.0953875947372467,-0.18523416067950338,-0.17531440724124003,0.1510394332167322,-0.3958035389810002,-0.3037118375397849,-0.6069734679673644
5,-0.014505448327962966,0.26799268728361625,0.49474437247621683,0.36199399264068255,0.014604601957977081,0.517103857473574,0.20483697018492597,-0.04691865956442287,-0.48847102487639393,0.07715864850821408,-0.565842359758145,-0.009471553980948233,0.8459691292366416,0.39347268417885184,-0.38515714759886777,0.05661386001094115,-0.1419379183635061,1.6585040152093278,-0.6997310832740586
6,0.4024931566435015,-0.24839819941138508,0.06623048230721773,-0.11070246299732212,0.19630560972895195,0.1557409868630235,0.32383186755239235,0.03839476660036967,0.17543040964554457,-0.2033744566858422,0.29119095943686,0.07841570288022304,0.9728881615669072,-0.6262324097784648,0.9926361827663133,0.12475821452693925,-0.553309407041688,1.4835923472689814,-0.41994054744286036
7,0.32610765176367007,-0.0979676364119424,0.29757374760449506,0.024843482739919764,0.05532116273577614,0.33816631067745906,-0.22897194737879056,-0.15752827208385867,-0.055908032876370584,-0.21115168912672555,-0.10096586668961294,-0.13482944879498016,-0.15791697655940062,-0.20387139186178826,-0.09815301558860945,0.07431926175465398,0.14932046133980315,-0.6067728903725316,-0.7757430252093744
8,-0.035237223813457064,0.12838470969530658,-0.16533974017608344,-1.2231596778505915,0.7041897416891283,-0.3061953053571602,0.5931949837168395,0.03459077446202752,0.3278627928829323,-0.32421309183399405,-0.033016614310458436,-0.024474021254608846,-1.849627770575184,-0.22663259532701252,0.6271071168077329,0.19416496579792808,-0.1599761409803815,0.45868444313887125,0.48987258073616147
9,-0.0578025174200949,0.14134250045963714,-0.23675237427182738,0.16006380008028032,-0.18615679303001897,0.04003136732014534,0.4941358214639555,0.23462786413774106,0.42586586810708305,-0.08838756932409009,-0.5379446104494896,-0.04707916650731114,1.2738651820918898,-0.45774892910643183,-0.8348461721652898,-0.19646465329829077,-0.07033528591076443,-0.04449407564268171,-0.6590589557625535
10,0.25430706484136234,-0.5208026755866602,0.3778994614571718,0.058661849239905806,-0.3323163624986982,0.016993492917199315,0.38071511586254125,0.018215447546779284,0.6363845909658199,0.2656117196295247,-0.013579821015813565,-0.09164467284211053,-1.333081092655279,0.6444646283201556,0.190608906112808,-0.17406224641694035,-0.31267927729983525,1.479206314996608,0.2804131054586092
11,0.03348283441843414,-0.13390021946470387,0.2943036723195025,-0.540727504981807,-0.09292641004826763,0.08350326226343441,-0.2428840990431791,-0.10597297374032211,-0.07081579656050696,0.15128849524654786,-0.10218573067068082,0.023691677107009923,-1.2344672534379604,0.38967946327920266,-0.031494511737947484,0.15485511441368205,-0.05538581822063149,-0.3731700620424565,0.30421863806200644
12,-0.192015272731636,-0.47700034230225175,-0.1015884741055908,-0.7081389158902676,0.11126147545130927,-0.4941741654746843,-0.0979330410461845,0.042113264408656814,0.12607894979240797,-0.3527692157113629,-0.34886041213611296,0.07121198935834139,-1.4807160008471234,-0.9737933841835829,0.8771593140951586,0.19421535955946911,0.16842603493874098,1.203053860057441,0.34615866962935016
